Id,updatedtime,device_id
1276,1152,"0.003375,45,""2024-09-26 23:59:03"",""{""V1"": ""214931.48"", ""V9"": {""B"": ""117248.63"", ""R"": ""43465.30"", ""Y"": ""54217.64""}}"",1.0,1.3,2.1,NULL,NULL,NULL,NULL,NULL"
1277,1154,"0.013575,181,""2024-09-26 23:59:03"",""{""V1"": ""2496450.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1278,1155,"0.007050000000000001,94,""2024-09-26 23:59:03"",""{""V1"": 2891910}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1279,1156,"0.0062250000000000005,83,""2024-09-26 23:59:03"",""{""V1"": ""961600.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1280,1157,"0.0050999999999999995,68,""2024-09-26 23:59:03"",""{""V1"": ""559660.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1281,1158,"0.01635,218,""2024-09-26 23:59:03"",""{""V1"": ""1793770.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1282,1160,"0.006449999999999999,86,""2024-09-26 23:59:03"",""{""V1"": ""844120.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1283,1161,"0.0027750000000000006,37,""2024-09-26 23:59:03"",""{""V1"": ""1785600.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1284,1162,"0.009975000000000001,133,""2024-09-26 23:59:03"",""{""V1"": ""3867720.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1285,1163,"0.005625,75,""2024-09-26 23:59:03"",""{""V1"": ""853610.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1286,1165,"0.012075,161,""2024-09-26 23:59:03"",""{""V1"": ""1431270.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1287,1166,"0.020399999999999998,272,""2024-09-26 23:59:03"",""{""V1"": ""3263280.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1288,1167,"0.00855,114,""2024-09-26 23:59:03"",""{""V1"": ""1649090.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1289,1168,"0.022200000000000004,296,""2024-09-26 23:59:03"",""{""V1"": ""2360329.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1290,1175,"0.22229999999999997,2148.9,""2024-09-26 23:59:03"",""{""V1"": ""4334500.00"", ""V9"": {""B"": ""1570600.00"", ""R"": ""1721500.00"", ""Y"": ""1040900.00""}}"",106.3,28.1,112.1,NULL,NULL,NULL,NULL,NULL"
1291,1176,"0.21225,2051.8,""2024-09-26 23:59:03"",""{""V1"": ""222487008.00"", ""V9"": {""B"": ""108732000.00"", ""R"": ""109566000.00"", ""Y"": ""3901000.00""}}"",89.0,98.0,95.0,NULL,NULL,NULL,NULL,NULL"
1292,1143,"0.457725,6103,""2024-09-27 23:59:03"",""{""V1"": ""48112400.00"", ""V9"": {""B"": ""15909472.00"", ""R"": ""16244414.00"", ""Y"": ""15958603.00""}}"",207.2,201.5,201.7,NULL,NULL,NULL,NULL,NULL"
1293,1145,"0.1638,2184,""2024-09-27 23:59:03"",""{""V1"": ""17948150.00"", ""V9"": {""B"": ""6042566.50"", ""R"": ""5881436.00"", ""Y"": ""6024147.50""}}"",70.7,73.9,73.8,NULL,NULL,NULL,NULL,NULL"
1294,1146,"0.16402499999999998,2187,""2024-09-27 23:59:03"",""{""V1"": ""17056442.00"", ""V9"": {""B"": ""5717155.50"", ""R"": ""5598688.50"", ""Y"": ""5740661.00""}}"",71.2,73.5,74.0,NULL,NULL,NULL,NULL,NULL"
1295,1147,"0,0,""2024-09-27 23:59:03"",""{""V1"": ""823882.81"", ""V9"": {""B"": ""274526.00"", ""R"": ""274452.66"", ""Y"": ""274904.13""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1296,1148,"0.004199999999999999,56,""2024-09-27 23:59:03"",""{""V1"": ""242900.20"", ""V9"": {""B"": ""77420.70"", ""R"": ""120324.93"", ""Y"": ""45154.56""}}"",2.8,1.2,1.6,NULL,NULL,NULL,NULL,NULL"
1297,1149,"0.00825,110,""2024-09-27 23:59:03"",""{""V1"": ""357416.31"", ""V9"": {""B"": ""119000.55"", ""R"": ""117650.92"", ""Y"": ""120768.60""}}"",3.6,3.7,3.8,NULL,NULL,NULL,NULL,NULL"
1298,1150,"0,0,""2024-09-27 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1299,1151,"0.007875,105,""2024-09-27 23:59:03"",""{""V1"": ""459204.81"", ""V9"": {""B"": ""0.00"", ""R"": ""459206.25"", ""Y"": ""0.00""}}"",10.5,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1300,1152,"0.0035999999999999995,48,""2024-09-27 23:59:03"",""{""V1"": ""219699.77"", ""V9"": {""B"": ""119499.42"", ""R"": ""44529.81"", ""Y"": ""55670.60""}}"",1.1,1.5,2.3,NULL,NULL,NULL,NULL,NULL"
1301,1154,"0.010125,135,""2024-09-27 23:59:03"",""{""V1"": ""2509990.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1302,1155,"0.010725000000000002,143,""2024-09-27 23:59:03"",""{""V1"": 2906213}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1303,1156,"0.00435,58,""2024-09-27 23:59:03"",""{""V1"": ""967420.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1304,1157,"0.00135,18,""2024-09-27 23:59:03"",""{""V1"": ""561490.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1305,1158,"0.012600000000000002,168,""2024-09-27 23:59:03"",""{""V1"": ""1810560.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
